CÓDIGO_ALUNO,CLASS_x,ACTIVITY NAME,TYPE,STARTED,SKILL,DATA GMT,DATA HORARIO,YEAR,MONTH,DAY,CLASS_y,ACTIVITIES,BADGES,IN CLASS,POINTS,SPEAKING TASKS,SPEAKING SKILL,SPEAKING TOTAL,QUIZZES,QUIZZES SKILL,RATINGS,FEEDBACKS,LEVEL,GRADE,GRADE_NUM,LEVEL_NUM
aluno8,ygz43,Sports + me,Speaking Task,2019-06-05 09:27 GMT-3,,GMT-3,09:27,2019,06,05,ygz43,288,0,0,30670,186,0,00:20:37,102,0.25,24,108,B1,7º ano,2,5
aluno8,ygz43,Sports + disabilities,Speaking Task,2019-06-05 09:27 GMT-3,,GMT-3,09:27,2019,06,05,ygz43,288,0,0,30670,186,0,00:20:37,102,0.25,24,108,B1,7º ano,2,5
aluno46,tj173,Egypt,Speaking Task,2019-06-05 09:26 GMT-3,,GMT-3,09:26,2019,06,05,tj173,98,18,0,7523,52,0,00:08:15,43,0.36,2,34,A1,7º ano,2,3
aluno30,icmob,Dream Job,Speaking Task,2019-06-05 09:26 GMT-3,,GMT-3,09:26,2019,06,05,icmob,177,22,0,14453,91,0,00:09:36,83,0.73,23,47,A1,8º ano,3,3
aluno13,87ccs,Stress factors,Speaking Task,2019-06-05 09:25 GMT-3,,GMT-3,09:25,2019,06,05,87ccs,285,24,0,23282,157,0,00:20:19,128,0.59,38,39,A1,6º ano,1,3
aluno46,tj173,Nigeria,Speaking Task,2019-06-05 09:24 GMT-3,,GMT-3,09:24,2019,06,05,tj173,98,18,0,7523,52,0,00:08:15,43,0.36,2,34,A1,7º ano,2,3
aluno4,dg23e,Smartphone Improvements,Speaking Task,2019-06-05 09:23 GMT-3,,GMT-3,09:23,2019,06,05,dg23e,542,54,0,46255,329,0,00:39:39,210,0.37,66,199,A1,7º ano,2,3
aluno23,87ccs,Book Impact,Speaking Task,2019-06-05 09:21 GMT-3,,GMT-3,09:21,2019,06,05,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno8,ygz43,Athlete salaries,Speaking Task,2019-06-05 09:20 GMT-3,,GMT-3,09:20,2019,06,05,ygz43,288,0,0,30670,186,0,00:20:37,102,0.25,24,108,B1,7º ano,2,5
aluno23,87ccs,Comic Books,Speaking Task,2019-06-05 09:20 GMT-3,,GMT-3,09:20,2019,06,05,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno8,ygz43,New sports,Speaking Task,2019-06-05 09:20 GMT-3,,GMT-3,09:20,2019,06,05,ygz43,288,0,0,30670,186,0,00:20:37,102,0.25,24,108,B1,7º ano,2,5
aluno46,tj173,Senegal,Speaking Task,2019-06-05 09:19 GMT-3,,GMT-3,09:19,2019,06,05,tj173,98,18,0,7523,52,0,00:08:15,43,0.36,2,34,A1,7º ano,2,3
aluno8,ygz43,Professional athletes,Speaking Task,2019-06-05 09:19 GMT-3,,GMT-3,09:19,2019,06,05,ygz43,288,0,0,30670,186,0,00:20:37,102,0.25,24,108,B1,7º ano,2,5
aluno8,ygz43,Sports + children,Speaking Task,2019-06-05 09:19 GMT-3,,GMT-3,09:19,2019,06,05,ygz43,288,0,0,30670,186,0,00:20:37,102,0.25,24,108,B1,7º ano,2,5
aluno23,87ccs,E-books,Speaking Task,2019-06-05 09:17 GMT-3,,GMT-3,09:17,2019,06,05,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno8,ygz43,Extreme sports,Speaking Task,2019-06-05 09:17 GMT-3,,GMT-3,09:17,2019,06,05,ygz43,288,0,0,30670,186,0,00:20:37,102,0.25,24,108,B1,7º ano,2,5
aluno8,ygz43,Performance enhancements,Speaking Task,2019-06-05 09:14 GMT-3,,GMT-3,09:14,2019,06,05,ygz43,288,0,0,30670,186,0,00:20:37,102,0.25,24,108,B1,7º ano,2,5
aluno8,ygz43,Sports quotes,Speaking Task,2019-06-05 09:14 GMT-3,,GMT-3,09:14,2019,06,05,ygz43,288,0,0,30670,186,0,00:20:37,102,0.25,24,108,B1,7º ano,2,5
aluno23,87ccs,Reading locations,Speaking Task,2019-06-05 09:13 GMT-3,,GMT-3,09:13,2019,06,05,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno46,tj173,Morocco,Speaking Task,2019-06-05 09:12 GMT-3,,GMT-3,09:12,2019,06,05,tj173,98,18,0,7523,52,0,00:08:15,43,0.36,2,34,A1,7º ano,2,3
aluno13,87ccs,Health ads,Speaking Task,2019-06-05 09:12 GMT-3,,GMT-3,09:12,2019,06,05,87ccs,285,24,0,23282,157,0,00:20:19,128,0.59,38,39,A1,6º ano,1,3
aluno23,87ccs,Book preferences,Speaking Task,2019-06-05 09:11 GMT-3,,GMT-3,09:11,2019,06,05,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno5,2ziol,State of the World,Speaking Task,2019-06-05 09:08 GMT-3,,GMT-3,09:08,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno23,87ccs,Book choices,Speaking Task,2019-06-05 09:07 GMT-3,,GMT-3,09:07,2019,06,05,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno23,87ccs,Films and books,Speaking Task,2019-06-05 09:06 GMT-3,,GMT-3,09:06,2019,06,05,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno5,2ziol,Relationship with Parents 1,Speaking Task,2019-06-05 09:06 GMT-3,,GMT-3,09:06,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno46,tj173,Panama,Speaking Task,2019-06-05 09:05 GMT-3,,GMT-3,09:05,2019,06,05,tj173,98,18,0,7523,52,0,00:08:15,43,0.36,2,34,A1,7º ano,2,3
aluno23,87ccs,Celebrity Crush,Speaking Task,2019-06-05 09:04 GMT-3,,GMT-3,09:04,2019,06,05,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno5,2ziol,Museum of Feelings,Speaking Task,2019-06-05 09:03 GMT-3,,GMT-3,09:03,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno23,87ccs,Talking with your Crush,Speaking Task,2019-06-05 09:01 GMT-3,,GMT-3,09:01,2019,06,05,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno5,2ziol,Getting Angry 1,Speaking Task,2019-06-05 08:58 GMT-3,,GMT-3,08:58,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno23,87ccs,Date and a Movie,Speaking Task,2019-06-05 08:57 GMT-3,,GMT-3,08:57,2019,06,05,87ccs,252,0,0,17886,169,0,00:20:01,82,0.3,30,67,A1,6º ano,1,3
aluno46,tj173,Korea,Speaking Task,2019-06-05 08:57 GMT-3,,GMT-3,08:57,2019,06,05,tj173,98,18,0,7523,52,0,00:08:15,43,0.36,2,34,A1,7º ano,2,3
aluno46,tj173,Australia,Speaking Task,2019-06-05 08:47 GMT-3,,GMT-3,08:47,2019,06,05,tj173,98,18,0,7523,52,0,00:08:15,43,0.36,2,34,A1,7º ano,2,3
aluno98,ygz43,Being Vegetarian,Speaking Task,2019-06-05 08:47 GMT-3,,GMT-3,08:47,2019,06,05,ygz43,49,0,0,3204,25,0,00:02:00,24,0.64,9,9,A1,7º ano,2,3
aluno98,ygz43,Eating Meat vs. Veggies,Speaking Task,2019-06-05 08:43 GMT-3,,GMT-3,08:43,2019,06,05,ygz43,49,0,0,3204,25,0,00:02:00,24,0.64,9,9,A1,7º ano,2,3
aluno98,ygz43,Art preferences,Speaking Task,2019-06-05 08:32 GMT-3,,GMT-3,08:32,2019,06,05,ygz43,49,0,0,3204,25,0,00:02:00,24,0.64,9,9,A1,7º ano,2,3
aluno64,oany5,Animal Show,Speaking Task,2019-06-05 08:19 GMT-3,,GMT-3,08:19,2019,06,05,oany5,64,4,0,5101,34,0,00:02:44,30,0.77,9,17,A1,9º ano,4,3
aluno64,oany5,Nature Time,Speaking Task,2019-06-05 08:11 GMT-3,,GMT-3,08:11,2019,06,05,oany5,64,4,0,5101,34,0,00:02:44,30,0.77,9,17,A1,9º ano,4,3
aluno64,oany5,Animal Fears,Speaking Task,2019-06-05 08:05 GMT-3,,GMT-3,08:05,2019,06,05,oany5,64,4,0,5101,34,0,00:02:44,30,0.77,9,17,A1,9º ano,4,3
aluno30,icmob,Being a Teacher,Speaking Task,2019-06-05 08:04 GMT-3,,GMT-3,08:04,2019,06,05,icmob,177,22,0,14453,91,0,00:09:36,83,0.73,23,47,A1,8º ano,3,3
aluno5,2ziol,Public Proposal 1,Speaking Task,2019-06-05 08:01 GMT-3,,GMT-3,08:01,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno30,icmob,Job Description,Speaking Task,2019-06-05 08:00 GMT-3,,GMT-3,08:00,2019,06,05,icmob,177,22,0,14453,91,0,00:09:36,83,0.73,23,47,A1,8º ano,3,3
aluno30,icmob,Part-time Jobs,Speaking Task,2019-06-05 07:58 GMT-3,,GMT-3,07:58,2019,06,05,icmob,177,22,0,14453,91,0,00:09:36,83,0.73,23,47,A1,8º ano,3,3
aluno5,2ziol,Proudest Moment 1,Speaking Task,2019-06-05 07:57 GMT-3,,GMT-3,07:57,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno30,icmob,Jobs: Love or Money?,Speaking Task,2019-06-05 07:56 GMT-3,,GMT-3,07:56,2019,06,05,icmob,177,22,0,14453,91,0,00:09:36,83,0.73,23,47,A1,8º ano,3,3
aluno7,ouhzt,Peru,Speaking Task,2019-06-05 07:55 GMT-3,,GMT-3,07:55,2019,06,05,ouhzt,372,26,0,31057,214,0,00:20:33,155,0.87,45,72,A1,6º ano,1,3
aluno30,icmob,Typical Working Hours,Speaking Task,2019-06-05 07:53 GMT-3,,GMT-3,07:53,2019,06,05,icmob,177,22,0,14453,91,0,00:09:36,83,0.73,23,47,A1,8º ano,3,3
aluno30,icmob,Greeting your Boss,Speaking Task,2019-06-05 07:48 GMT-3,,GMT-3,07:48,2019,06,05,icmob,177,22,0,14453,91,0,00:09:36,83,0.73,23,47,A1,8º ano,3,3
aluno68,icmob,Tunisia,Speaking Task,2019-06-05 07:37 GMT-3,,GMT-3,07:37,2019,06,05,icmob,51,12,0,4587,26,0,00:02:11,25,0.6,3,12,A1,8º ano,3,3
aluno2,6ve7m,Astrology Popularity,Speaking Task,2019-06-05 07:35 GMT-3,,GMT-3,07:35,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno68,icmob,Saudi Arabia,Speaking Task,2019-06-05 07:33 GMT-3,,GMT-3,07:33,2019,06,05,icmob,51,12,0,4587,26,0,00:02:11,25,0.6,3,12,A1,8º ano,3,3
aluno5,2ziol,Types of Friends 1,Speaking Task,2019-06-05 07:33 GMT-3,,GMT-3,07:33,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno2,6ve7m,Zodiac Stars,Speaking Task,2019-06-05 07:31 GMT-3,,GMT-3,07:31,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Horoscope Danger,Speaking Task,2019-06-05 07:30 GMT-3,,GMT-3,07:30,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno5,2ziol,Close Family,Speaking Task,2019-06-05 07:30 GMT-3,,GMT-3,07:30,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno2,6ve7m,Being Lucky,Speaking Task,2019-06-05 07:29 GMT-3,,GMT-3,07:29,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno7,ouhzt,Switzerland,Speaking Task,2019-06-05 07:29 GMT-3,,GMT-3,07:29,2019,06,05,ouhzt,372,26,0,31057,214,0,00:20:33,155,0.87,45,72,A1,6º ano,1,3
aluno7,ouhzt,Russia,Speaking Task,2019-06-05 07:27 GMT-3,,GMT-3,07:27,2019,06,05,ouhzt,372,26,0,31057,214,0,00:20:33,155,0.87,45,72,A1,6º ano,1,3
aluno68,icmob,Egypt,Speaking Task,2019-06-05 07:26 GMT-3,,GMT-3,07:26,2019,06,05,icmob,51,12,0,4587,26,0,00:02:11,25,0.6,3,12,A1,8º ano,3,3
aluno2,6ve7m,Lottery,Speaking Task,2019-06-05 07:25 GMT-3,,GMT-3,07:25,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno97,5u3zk,My Favorite Place,Speaking Task,2019-06-05 07:23 GMT-3,,GMT-3,07:23,2019,06,05,5u3zk,50,12,0,3222,9,0,00:00:20,40,0.44,4,0,A0,7º ano,2,2
aluno68,icmob,Nigeria,Speaking Task,2019-06-05 07:22 GMT-3,,GMT-3,07:22,2019,06,05,icmob,51,12,0,4587,26,0,00:02:11,25,0.6,3,12,A1,8º ano,3,3
aluno1,6ve7m,Health Commitment,Speaking Task,2019-06-05 07:21 GMT-3,,GMT-3,07:21,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno97,5u3zk,Senegal,Speaking Task,2019-06-05 07:21 GMT-3,,GMT-3,07:21,2019,06,05,5u3zk,50,12,0,3222,9,0,00:00:20,40,0.44,4,0,A0,7º ano,2,2
aluno1,6ve7m,Personal Fitness,Speaking Task,2019-06-05 07:20 GMT-3,,GMT-3,07:20,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,Friend Characteristics,Speaking Task,2019-06-05 07:19 GMT-3,,GMT-3,07:19,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,Allergies,Speaking Task,2019-06-05 07:19 GMT-3,,GMT-3,07:19,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno5,2ziol,Pet Peeves,Speaking Task,2019-06-05 07:18 GMT-3,,GMT-3,07:18,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno1,6ve7m,Stress 2,Speaking Task,2019-06-05 07:17 GMT-3,,GMT-3,07:17,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno97,5u3zk,Morocco,Speaking Task,2019-06-05 07:16 GMT-3,,GMT-3,07:16,2019,06,05,5u3zk,50,12,0,3222,9,0,00:00:20,40,0.44,4,0,A0,7º ano,2,2
aluno1,6ve7m,Sleep patterns,Speaking Task,2019-06-05 07:16 GMT-3,,GMT-3,07:16,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno5,2ziol,Lending Money,Speaking Task,2019-06-05 07:15 GMT-3,,GMT-3,07:15,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno97,5u3zk,Panama,Speaking Task,2019-06-05 07:15 GMT-3,,GMT-3,07:15,2019,06,05,5u3zk,50,12,0,3222,9,0,00:00:20,40,0.44,4,0,A0,7º ano,2,2
aluno1,6ve7m,Fast food,Speaking Task,2019-06-05 07:15 GMT-3,,GMT-3,07:15,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno97,5u3zk,Japan,Speaking Task,2019-06-05 07:14 GMT-3,,GMT-3,07:14,2019,06,05,5u3zk,50,12,0,3222,9,0,00:00:20,40,0.44,4,0,A0,7º ano,2,2
aluno5,2ziol,Peru,Speaking Task,2019-06-05 07:12 GMT-3,,GMT-3,07:12,2019,06,05,2ziol,497,42,0,41092,301,0,00:36:59,193,0.65,66,91,A2,8º ano,3,4
aluno1,6ve7m,Diets,Speaking Task,2019-06-05 07:12 GMT-3,,GMT-3,07:12,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno68,icmob,Senegal,Speaking Task,2019-06-05 07:11 GMT-3,,GMT-3,07:11,2019,06,05,icmob,51,12,0,4587,26,0,00:02:11,25,0.6,3,12,A1,8º ano,3,3
aluno1,6ve7m,Stress factors,Speaking Task,2019-06-05 07:10 GMT-3,,GMT-3,07:10,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Health ads,Speaking Task,2019-06-05 07:08 GMT-3,,GMT-3,07:08,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Sickness 2,Speaking Task,2019-06-05 07:07 GMT-3,,GMT-3,07:07,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Organic,Speaking Task,2019-06-05 07:05 GMT-3,,GMT-3,07:05,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno82,fof6t,The Perfect Date,Speaking Task,2019-06-05 07:05 GMT-3,,GMT-3,07:05,2019,06,05,fof6t,55,0,3,3858,33,0,00:01:56,22,0.45,9,16,A1,6º ano,1,3
aluno2,6ve7m,Scientific Discoveries 2,Speaking Task,2019-06-05 06:57 GMT-3,,GMT-3,06:57,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Science Class 2,Speaking Task,2019-06-05 06:55 GMT-3,,GMT-3,06:55,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Technology and Planning 2,Speaking Task,2019-06-05 06:48 GMT-3,,GMT-3,06:48,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,E-books,Speaking Task,2019-06-05 06:46 GMT-3,,GMT-3,06:46,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,Curing Diseases 1,Speaking Task,2019-06-05 06:45 GMT-3,,GMT-3,06:45,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Smartphone Improvements,Speaking Task,2019-06-05 06:43 GMT-3,,GMT-3,06:43,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,School reading,Speaking Task,2019-06-05 06:39 GMT-3,,GMT-3,06:39,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Biographies,Speaking Task,2019-06-05 06:38 GMT-3,,GMT-3,06:38,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Authors 2,Speaking Task,2019-06-05 06:36 GMT-3,,GMT-3,06:36,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Book Impact,Speaking Task,2019-06-05 06:34 GMT-3,,GMT-3,06:34,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Comic Books,Speaking Task,2019-06-05 06:33 GMT-3,,GMT-3,06:33,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,Laboratory Clothes,Speaking Task,2019-06-05 06:32 GMT-3,,GMT-3,06:32,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Robots and Humans,Speaking Task,2019-06-05 06:30 GMT-3,,GMT-3,06:30,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Scientists and Celebrities,Speaking Task,2019-06-05 06:28 GMT-3,,GMT-3,06:28,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Space or Ocean Science 2,Speaking Task,2019-06-05 06:27 GMT-3,,GMT-3,06:27,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Lost with Technology 2,Speaking Task,2019-06-05 06:25 GMT-3,,GMT-3,06:25,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,Reading locations,Speaking Task,2019-06-05 06:23 GMT-3,,GMT-3,06:23,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno148,icmob,Eating Meat vs. Veggies,Speaking Task,2019-06-05 06:20 GMT-3,,GMT-3,06:20,2019,06,05,icmob,29,0,0,1645,10,0,00:00:53,19,0.67,1,8,A1,8º ano,3,3
aluno1,6ve7m,Book preferences,Speaking Task,2019-06-05 06:18 GMT-3,,GMT-3,06:18,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Book choices,Speaking Task,2019-06-05 06:15 GMT-3,,GMT-3,06:15,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Films and books,Speaking Task,2019-06-05 06:14 GMT-3,,GMT-3,06:14,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Cell phones,Speaking Task,2019-06-05 06:12 GMT-3,,GMT-3,06:12,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Computer games,Speaking Task,2019-06-05 06:11 GMT-3,,GMT-3,06:11,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,Political Cartoon,Speaking Task,2019-06-05 06:11 GMT-3,,GMT-3,06:11,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,Self-driving Cars,Speaking Task,2019-06-05 06:10 GMT-3,,GMT-3,06:10,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Electronic devices,Speaking Task,2019-06-05 06:10 GMT-3,,GMT-3,06:10,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Technology,Speaking Task,2019-06-05 06:08 GMT-3,,GMT-3,06:08,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Television 2,Speaking Task,2019-06-05 06:07 GMT-3,,GMT-3,06:07,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,Voting,Speaking Task,2019-06-05 06:06 GMT-3,,GMT-3,06:06,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,Anti-Technology,Speaking Task,2019-06-05 06:05 GMT-3,,GMT-3,06:05,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,Women in Government,Speaking Task,2019-06-05 06:05 GMT-3,,GMT-3,06:05,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,Online Learning,Speaking Task,2019-06-05 06:04 GMT-3,,GMT-3,06:04,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,Political Leader,Speaking Task,2019-06-05 06:04 GMT-3,,GMT-3,06:04,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,Online Routines,Speaking Task,2019-06-05 06:03 GMT-3,,GMT-3,06:03,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,Responsibility to Vote,Speaking Task,2019-06-05 06:01 GMT-3,,GMT-3,06:01,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Political News,Speaking Task,2019-06-05 05:59 GMT-3,,GMT-3,05:59,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno2,6ve7m,Local vs. Global Politics,Speaking Task,2019-06-05 05:58 GMT-3,,GMT-3,05:58,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,Future technology,Speaking Task,2019-06-05 05:58 GMT-3,,GMT-3,05:58,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Talking with your Crush,Speaking Task,2019-06-05 05:51 GMT-3,,GMT-3,05:51,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Ideal Partner,Speaking Task,2019-06-05 05:50 GMT-3,,GMT-3,05:50,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Athletes salaries,Speaking Task,2019-06-05 05:48 GMT-3,,GMT-3,05:48,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,War History,Speaking Task,2019-06-05 05:48 GMT-3,,GMT-3,05:48,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,Sports + childhood,Speaking Task,2019-06-05 05:47 GMT-3,,GMT-3,05:47,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno1,6ve7m,Extreme sports,Speaking Task,2019-06-05 05:46 GMT-3,,GMT-3,05:46,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
aluno2,6ve7m,Young Voters,Speaking Task,2019-06-05 05:44 GMT-3,,GMT-3,05:44,2019,06,05,6ve7m,579,43,0,93219,348,0,00:58:27,228,0.97,105,180,A1,9º ano,4,3
aluno1,6ve7m,Professional athletes,Speaking Task,2019-06-05 05:43 GMT-3,,GMT-3,05:43,2019,06,05,6ve7m,567,40,0,100997,348,0,01:09:32,216,0.8,72,219,A1,9º ano,4,3
